variables=x[mm],y[mm],z[mm],dummy
  zone i=         151 j=         222 k=           1 f=point
  2.4937064220E+02  3.2282781515E+02  0.0000000000E+00  1.0000000000E+00
  2.4866603583E+02  3.1779501498E+02  0.0000000000E+00  1.0000000000E+00
  2.4799135406E+02  3.1277420161E+02  0.0000000000E+00  1.0000000000E+00
  2.4734562138E+02  3.0776836209E+02  0.0000000000E+00  1.0000000000E+00
  2.4672769358E+02  3.0278030995E+02  0.0000000000E+00  1.0000000000E+00
  2.4613619587E+02  2.9781268614E+02  0.0000000000E+00  1.0000000000E+00
  2.4556966447E+02  2.9286792371E+02  0.0000000000E+00  1.0000000000E+00
  2.4502651276E+02  2.8794841280E+02  0.0000000000E+00  1.0000000000E+00
  2.4450524408E+02  2.8305650947E+02  0.0000000000E+00  1.0000000000E+00
  2.4400427189E+02  2.7819446641E+02  0.0000000000E+00  1.0000000000E+00
  2.4352203773E+02  2.7336436586E+02  0.0000000000E+00  1.0000000000E+00
  2.4305693438E+02  2.6856834201E+02  0.0000000000E+00  1.0000000000E+00
  2.4260748862E+02  2.6380850255E+02  0.0000000000E+00  1.0000000000E+00
  2.4217217588E+02  2.5908679892E+02  0.0000000000E+00  1.0000000000E+00
  2.4174955461E+02  2.5440505832E+02  0.0000000000E+00  1.0000000000E+00
  2.4133818816E+02  2.4976523760E+02  0.0000000000E+00  1.0000000000E+00
  2.4093686510E+02  2.4516909408E+02  0.0000000000E+00  1.0000000000E+00
  2.4054435163E+02  2.4061820316E+02  0.0000000000E+00  1.0000000000E+00
  2.4015952704E+02  2.3611416646E+02  0.0000000000E+00  1.0000000000E+00
  2.3978126710E+02  2.3165864139E+02  0.0000000000E+00  1.0000000000E+00
  2.3940860449E+02  2.2725298139E+02  0.0000000000E+00  1.0000000000E+00
  2.3904056775E+02  2.2289854638E+02  0.0000000000E+00  1.0000000000E+00
  2.3867630742E+02  2.1859673584E+02  0.0000000000E+00  1.0000000000E+00
  2.3831497178E+02  2.1434879973E+02  0.0000000000E+00  1.0000000000E+00
  2.3795590310E+02  2.1015574985E+02  0.0000000000E+00  1.0000000000E+00
  2.3759846398E+02  2.0601873943E+02  0.0000000000E+00  1.0000000000E+00
  2.3724211154E+02  2.0193874093E+02  0.0000000000E+00  1.0000000000E+00
  2.3688630012E+02  1.9791658410E+02  0.0000000000E+00  1.0000000000E+00
  2.3653063885E+02  1.9395310748E+02  0.0000000000E+00  1.0000000000E+00
  2.3617474436E+02  1.9004909549E+02  0.0000000000E+00  1.0000000000E+00
  2.3581830470E+02  1.8620506872E+02  0.0000000000E+00  1.0000000000E+00
  2.3546104085E+02  1.8242166023E+02  0.0000000000E+00  1.0000000000E+00
  2.3510281278E+02  1.7869930215E+02  0.0000000000E+00  1.0000000000E+00
  2.3474347846E+02  1.7503824498E+02  0.0000000000E+00  1.0000000000E+00
  2.3438296522E+02  1.7143874970E+02  0.0000000000E+00  1.0000000000E+00
  2.3402120917E+02  1.6790106486E+02  0.0000000000E+00  1.0000000000E+00
  2.3365820222E+02  1.6442515912E+02  0.0000000000E+00  1.0000000000E+00
  2.3329395022E+02  1.6101107243E+02  0.0000000000E+00  1.0000000000E+00
  2.3292849701E+02  1.5765876169E+02  0.0000000000E+00  1.0000000000E+00
  2.3256187915E+02  1.5436803841E+02  0.0000000000E+00  1.0000000000E+00
  2.3219418830E+02  1.5113864669E+02  0.0000000000E+00  1.0000000000E+00
  2.3182551988E+02  1.4797031457E+02  0.0000000000E+00  1.0000000000E+00
  2.3145597428E+02  1.4486258999E+02  0.0000000000E+00  1.0000000000E+00
  2.3108566112E+02  1.4181507426E+02  0.0000000000E+00  1.0000000000E+00
  2.3071470407E+02  1.3882726530E+02  0.0000000000E+00  1.0000000000E+00
  2.3034321699E+02  1.3589856225E+02  0.0000000000E+00  1.0000000000E+00
  2.2997132503E+02  1.3302836605E+02  0.0000000000E+00  1.0000000000E+00
  2.2959915260E+02  1.3021604955E+02  0.0000000000E+00  1.0000000000E+00
  2.2922681384E+02  1.2746082064E+02  0.0000000000E+00  1.0000000000E+00
  2.2885442993E+02  1.2476193097E+02  0.0000000000E+00  1.0000000000E+00
  2.2848211470E+02  1.2211857144E+02  0.0000000000E+00  1.0000000000E+00
  2.2810997513E+02  1.1952988728E+02  0.0000000000E+00  1.0000000000E+00
  2.2773811351E+02  1.1699501585E+02  0.0000000000E+00  1.0000000000E+00
  2.2736662813E+02  1.1451307188E+02  0.0000000000E+00  1.0000000000E+00
  2.2699560537E+02  1.1208312324E+02  0.0000000000E+00  1.0000000000E+00
  2.2662513489E+02  1.0970427040E+02  0.0000000000E+00  1.0000000000E+00
  2.2625528630E+02  1.0737555121E+02  0.0000000000E+00  1.0000000000E+00
  2.2588612752E+02  1.0509600199E+02  0.0000000000E+00  1.0000000000E+00
  2.2551772090E+02  1.0286466847E+02  0.0000000000E+00  1.0000000000E+00
  2.2515012555E+02  1.0068058435E+02  0.0000000000E+00  1.0000000000E+00
  2.2478338714E+02  9.8542769288E+01  0.0000000000E+00  1.0000000000E+00
  2.2441755455E+02  9.6450268766E+01  0.0000000000E+00  1.0000000000E+00
  2.2405266480E+02  9.4402105729E+01  0.0000000000E+00  1.0000000000E+00
  2.2368875694E+02  9.2397326258E+01  0.0000000000E+00  1.0000000000E+00
  2.2332585461E+02  9.0434970129E+01  0.0000000000E+00  1.0000000000E+00
  2.2296397975E+02  8.8514076450E+01  0.0000000000E+00  1.0000000000E+00
  2.2260315012E+02  8.6633702105E+01  0.0000000000E+00  1.0000000000E+00
  2.2224338589E+02  8.4792920858E+01  0.0000000000E+00  1.0000000000E+00
  2.2188469524E+02  8.2990798848E+01  0.0000000000E+00  1.0000000000E+00
  2.2152709133E+02  8.1226431200E+01  0.0000000000E+00  1.0000000000E+00
  2.2117058167E+02  7.9498919137E+01  0.0000000000E+00  1.0000000000E+00
  2.2081517529E+02  7.7807377638E+01  0.0000000000E+00  1.0000000000E+00
  2.2046087305E+02  7.6150935422E+01  0.0000000000E+00  1.0000000000E+00
  2.2010767670E+02  7.4528732463E+01  0.0000000000E+00  1.0000000000E+00
  2.1975558457E+02  7.2939922425E+01  0.0000000000E+00  1.0000000000E+00
  2.1940459834E+02  7.1383680255E+01  0.0000000000E+00  1.0000000000E+00
  2.1905471243E+02  6.9859185641E+01  0.0000000000E+00  1.0000000000E+00
  2.1870592411E+02  6.8365639023E+01  0.0000000000E+00  1.0000000000E+00
  2.1835822777E+02  6.6902253964E+01  0.0000000000E+00  1.0000000000E+00
  2.1801161806E+02  6.5468255969E+01  0.0000000000E+00  1.0000000000E+00
  2.1766608451E+02  6.4062884285E+01  0.0000000000E+00  1.0000000000E+00
  2.1732161626E+02  6.2685390761E+01  0.0000000000E+00  1.0000000000E+00
  2.1697819941E+02  6.1335037888E+01  0.0000000000E+00  1.0000000000E+00
  2.1663582077E+02  6.0011103816E+01  0.0000000000E+00  1.0000000000E+00
  2.1629446359E+02  5.8712875578E+01  0.0000000000E+00  1.0000000000E+00
  2.1595411036E+02  5.7439652498E+01  0.0000000000E+00  1.0000000000E+00
  2.1561474202E+02  5.6190745843E+01  0.0000000000E+00  1.0000000000E+00
  2.1527633756E+02  5.4965475123E+01  0.0000000000E+00  1.0000000000E+00
  2.1493887517E+02  5.3763171584E+01  0.0000000000E+00  1.0000000000E+00
  2.1460232953E+02  5.2583174224E+01  0.0000000000E+00  1.0000000000E+00
  2.1426667321E+02  5.1424829320E+01  0.0000000000E+00  1.0000000000E+00
  2.1393187507E+02  5.0287491031E+01  0.0000000000E+00  1.0000000000E+00
  2.1359790354E+02  4.9170519725E+01  0.0000000000E+00  1.0000000000E+00
  2.1326472120E+02  4.8073280281E+01  0.0000000000E+00  1.0000000000E+00
  2.1293228939E+02  4.6995143160E+01  0.0000000000E+00  1.0000000000E+00
  2.1260056282E+02  4.5935479836E+01  0.0000000000E+00  1.0000000000E+00
  2.1226949841E+02  4.4893667240E+01  0.0000000000E+00  1.0000000000E+00
  2.1193904325E+02  4.3869080312E+01  0.0000000000E+00  1.0000000000E+00
  2.1160914143E+02  4.2861093654E+01  0.0000000000E+00  1.0000000000E+00
  2.1127972533E+02  4.1869077263E+01  0.0000000000E+00  1.0000000000E+00
  2.1095072723E+02  4.0892398237E+01  0.0000000000E+00  1.0000000000E+00
  2.1062206442E+02  3.9930414426E+01  0.0000000000E+00  1.0000000000E+00
  2.1029364946E+02  3.8982475896E+01  0.0000000000E+00  1.0000000000E+00
  2.0996537888E+02  3.8047918394E+01  0.0000000000E+00  1.0000000000E+00
  2.0963714901E+02  3.7126068104E+01  0.0000000000E+00  1.0000000000E+00
  2.0930883461E+02  3.6216229264E+01  0.0000000000E+00  1.0000000000E+00
  2.0898030026E+02  3.5317686876E+01  0.0000000000E+00  1.0000000000E+00
  2.0865138346E+02  3.4429695807E+01  0.0000000000E+00  1.0000000000E+00
  2.0832191259E+02  3.3551486813E+01  0.0000000000E+00  1.0000000000E+00
  2.0799168165E+02  3.2682250847E+01  0.0000000000E+00  1.0000000000E+00
  2.0766046309E+02  3.1821143970E+01  0.0000000000E+00  1.0000000000E+00
  2.0732798785E+02  3.0967275107E+01  0.0000000000E+00  1.0000000000E+00
  2.0699396231E+02  3.0119718091E+01  0.0000000000E+00  1.0000000000E+00
  2.0665802968E+02  2.9277487988E+01  0.0000000000E+00  1.0000000000E+00
  2.0631977635E+02  2.8439556407E+01  0.0000000000E+00  1.0000000000E+00
  2.0597869332E+02  2.7604839368E+01  0.0000000000E+00  1.0000000000E+00
  2.0563418993E+02  2.6772244945E+01  0.0000000000E+00  1.0000000000E+00
  2.0528552365E+02  2.5940662589E+01  0.0000000000E+00  1.0000000000E+00
  2.0493179636E+02  2.5109054791E+01  0.0000000000E+00  1.0000000000E+00
  2.0457187511E+02  2.4276519700E+01  0.0000000000E+00  1.0000000000E+00
  2.0420438858E+02  2.3442519482E+01  0.0000000000E+00  1.0000000000E+00
  2.0382760574E+02  2.2607121109E+01  0.0000000000E+00  1.0000000000E+00
  2.0343942421E+02  2.1771504503E+01  0.0000000000E+00  1.0000000000E+00
  2.0303728367E+02  2.0938630313E+01  0.0000000000E+00  1.0000000000E+00
  2.0261829723E+02  2.0114294747E+01  0.0000000000E+00  1.0000000000E+00
  2.0217942511E+02  1.9308509255E+01  0.0000000000E+00  1.0000000000E+00
  2.0171818436E+02  1.8536895379E+01  0.0000000000E+00  1.0000000000E+00
  2.0123372937E+02  1.7821599217E+01  0.0000000000E+00  1.0000000000E+00
  2.0072854625E+02  1.7189987604E+01  0.0000000000E+00  1.0000000000E+00
  2.0020998882E+02  1.6671003595E+01  0.0000000000E+00  1.0000000000E+00
  1.9969024358E+02  1.6288348464E+01  0.0000000000E+00  1.0000000000E+00
  1.9918441933E+02  1.6055864680E+01  0.0000000000E+00  1.0000000000E+00
  1.9870629295E+02  1.5977752921E+01  0.0000000000E+00  1.0000000000E+00
  2.6211259902E+02  4.0372969903E+02  0.0000000000E+00  1.0000000000E+00
  2.6307775063E+02  4.0167922936E+02  0.0000000000E+00  1.0000000000E+00
  2.6378706941E+02  3.9903035151E+02  0.0000000000E+00  1.0000000000E+00
  2.6417559310E+02  3.9584025392E+02  0.0000000000E+00  1.0000000000E+00
  2.6423449842E+02  3.9218918968E+02  0.0000000000E+00  1.0000000000E+00
  2.6399562724E+02  3.8816395477E+02  0.0000000000E+00  1.0000000000E+00
  2.6351282273E+02  3.8384610628E+02  0.0000000000E+00  1.0000000000E+00
  2.6284583799E+02  3.7930583576E+02  0.0000000000E+00  1.0000000000E+00
  2.6205010486E+02  3.7459993832E+02  0.0000000000E+00  1.0000000000E+00
  2.6117186053E+02  3.6977252768E+02  0.0000000000E+00  1.0000000000E+00
  2.6024703101E+02  3.6485702302E+02  0.0000000000E+00  1.0000000000E+00
  2.5930215452E+02  3.5987842078E+02  0.0000000000E+00  1.0000000000E+00
  2.5835608665E+02  3.5485541713E+02  0.0000000000E+00  1.0000000000E+00
  2.5742178154E+02  3.4980207418E+02  0.0000000000E+00  1.0000000000E+00
  2.5650785853E+02  3.4472905271E+02  0.0000000000E+00  1.0000000000E+00
  2.5561980095E+02  3.3964460156E+02  0.0000000000E+00  1.0000000000E+00
  2.5476090070E+02  3.3455522714E+02  0.0000000000E+00  1.0000000000E+00
  2.5393289056E+02  3.2946625469E+02  0.0000000000E+00  1.0000000000E+00
  2.5313649554E+02  3.2438212861E+02  0.0000000000E+00  1.0000000000E+00
  2.5237164741E+02  3.1930663909E+02  0.0000000000E+00  1.0000000000E+00
  2.5163777634E+02  3.1424309675E+02  0.0000000000E+00  1.0000000000E+00
  2.5093390565E+02  3.0919454158E+02  0.0000000000E+00  1.0000000000E+00
  2.5025889089E+02  3.0416383365E+02  0.0000000000E+00  1.0000000000E+00
  2.4961135247E+02  2.9915365880E+02  0.0000000000E+00  1.0000000000E+00
  2.4898982140E+02  2.9416649046E+02  0.0000000000E+00  1.0000000000E+00
  2.4839270239E+02  2.8920475890E+02  0.0000000000E+00  1.0000000000E+00
  2.4781849672E+02  2.8427085409E+02  0.0000000000E+00  1.0000000000E+00
  2.4726561076E+02  2.7936706334E+02  0.0000000000E+00  1.0000000000E+00
  2.4673247915E+02  2.7449550049E+02  0.0000000000E+00  1.0000000000E+00
  2.4621748356E+02  2.6965833301E+02  0.0000000000E+00  1.0000000000E+00
  2.4571914548E+02  2.6485769707E+02  0.0000000000E+00  1.0000000000E+00
  2.4523592822E+02  2.6009557352E+02  0.0000000000E+00  1.0000000000E+00
  2.4476637923E+02  2.5537381573E+02  0.0000000000E+00  1.0000000000E+00
  2.4430904740E+02  2.5069440785E+02  0.0000000000E+00  1.0000000000E+00
  2.4386271729E+02  2.4605912480E+02  0.0000000000E+00  1.0000000000E+00
  2.4342614363E+02  2.4146955989E+02  0.0000000000E+00  1.0000000000E+00
  2.4299819666E+02  2.3692732944E+02  0.0000000000E+00  1.0000000000E+00
  2.4257773701E+02  2.3243410756E+02  0.0000000000E+00  1.0000000000E+00
  2.4216378706E+02  2.2799125674E+02  0.0000000000E+00  1.0000000000E+00
  2.4175535812E+02  2.2360014842E+02  0.0000000000E+00  1.0000000000E+00
  2.4135158655E+02  2.1926219019E+02  0.0000000000E+00  1.0000000000E+00
  2.4095159909E+02  2.1497864229E+02  0.0000000000E+00  1.0000000000E+00
  2.4055472536E+02  2.1075051634E+02  0.0000000000E+00  1.0000000000E+00
  2.4016031016E+02  2.0657896941E+02  0.0000000000E+00  1.0000000000E+00
  2.3976779388E+02  2.0246497382E+02  0.0000000000E+00  1.0000000000E+00
  2.3937660718E+02  1.9840936280E+02  0.0000000000E+00  1.0000000000E+00
  2.3898634280E+02  1.9441297130E+02  0.0000000000E+00  1.0000000000E+00
  2.3859659542E+02  1.9047658436E+02  0.0000000000E+00  1.0000000000E+00
  2.3820703183E+02  1.8660071940E+02  0.0000000000E+00  1.0000000000E+00
  2.3781734937E+02  1.8278601053E+02  0.0000000000E+00  1.0000000000E+00
  2.3742739282E+02  1.7903287938E+02  0.0000000000E+00  1.0000000000E+00
  2.3703700007E+02  1.7534156973E+02  0.0000000000E+00  1.0000000000E+00
  2.3664608066E+02  1.7171233369E+02  0.0000000000E+00  1.0000000000E+00
  2.3625454993E+02  1.6814541600E+02  0.0000000000E+00  1.0000000000E+00
  2.3586238162E+02  1.6464077418E+02  0.0000000000E+00  1.0000000000E+00
  2.3546956162E+02  1.6119844277E+02  0.0000000000E+00  1.0000000000E+00
  2.3507611530E+02  1.5781837097E+02  0.0000000000E+00  1.0000000000E+00
  2.3468205837E+02  1.5450036676E+02  0.0000000000E+00  1.0000000000E+00
  2.3428746572E+02  1.5124416248E+02  0.0000000000E+00  1.0000000000E+00
  2.3389241504E+02  1.4804947932E+02  0.0000000000E+00  1.0000000000E+00
  2.3349698915E+02  1.4491585610E+02  0.0000000000E+00  1.0000000000E+00
  2.3310128033E+02  1.4184288998E+02  0.0000000000E+00  1.0000000000E+00
  2.3270539616E+02  1.3883006966E+02  0.0000000000E+00  1.0000000000E+00
  2.3230943403E+02  1.3587678886E+02  0.0000000000E+00  1.0000000000E+00
  2.3191350370E+02  1.3298244193E+02  0.0000000000E+00  1.0000000000E+00
  2.3151771494E+02  1.3014639803E+02  0.0000000000E+00  1.0000000000E+00
  2.3112216703E+02  1.2736785349E+02  0.0000000000E+00  1.0000000000E+00
  2.3072696780E+02  1.2464605169E+02  0.0000000000E+00  1.0000000000E+00
  2.3033221779E+02  1.2198017427E+02  0.0000000000E+00  1.0000000000E+00
  2.2993801159E+02  1.1936936010E+02  0.0000000000E+00  1.0000000000E+00
  2.2954443893E+02  1.1681273712E+02  0.0000000000E+00  1.0000000000E+00
  2.2915158676E+02  1.1430941353E+02  0.0000000000E+00  1.0000000000E+00
  2.2875952997E+02  1.1185844962E+02  0.0000000000E+00  1.0000000000E+00
  2.2836834835E+02  1.0945894088E+02  0.0000000000E+00  1.0000000000E+00
  2.2797810003E+02  1.0710991596E+02  0.0000000000E+00  1.0000000000E+00
  2.2758884294E+02  1.0481040429E+02  0.0000000000E+00  1.0000000000E+00
  2.2720062951E+02  1.0255944407E+02  0.0000000000E+00  1.0000000000E+00
  2.2681351028E+02  1.0035606350E+02  0.0000000000E+00  1.0000000000E+00
  2.2642752118E+02  9.8199274361E+01  0.0000000000E+00  1.0000000000E+00
  2.2604270304E+02  9.6088116276E+01  0.0000000000E+00  1.0000000000E+00
  2.2565908438E+02  9.4021605476E+01  0.0000000000E+00  1.0000000000E+00
  2.2527669715E+02  9.1998782782E+01  0.0000000000E+00  1.0000000000E+00
  2.2489555545E+02  9.0018679425E+01  0.0000000000E+00  1.0000000000E+00
  2.2451567308E+02  8.8080327239E+01  0.0000000000E+00  1.0000000000E+00
  2.2413705940E+02  8.6182775371E+01  0.0000000000E+00  1.0000000000E+00
  2.2375972778E+02  8.4325091222E+01  0.0000000000E+00  1.0000000000E+00
  2.2338367802E+02  8.2506332942E+01  0.0000000000E+00  1.0000000000E+00
  2.2300891658E+02  8.0725589012E+01  0.0000000000E+00  1.0000000000E+00
  2.2263544382E+02  7.8981953498E+01  0.0000000000E+00  1.0000000000E+00
  2.2226326295E+02  7.7274535178E+01  0.0000000000E+00  1.0000000000E+00
  2.2189236681E+02  7.5602454670E+01  0.0000000000E+00  1.0000000000E+00
  2.2152275055E+02  7.3964844763E+01  0.0000000000E+00  1.0000000000E+00
  2.2115440539E+02  7.2360851514E+01  0.0000000000E+00  1.0000000000E+00
  2.2078732747E+02  7.0789643194E+01  0.0000000000E+00  1.0000000000E+00
  2.2042150382E+02  6.9250391557E+01  0.0000000000E+00  1.0000000000E+00
  2.2005692588E+02  6.7742289953E+01  0.0000000000E+00  1.0000000000E+00
  2.1969358151E+02  6.6264544340E+01  0.0000000000E+00  1.0000000000E+00
  2.1933145986E+02  6.4816373072E+01  0.0000000000E+00  1.0000000000E+00
  2.1897054214E+02  6.3397006283E+01  0.0000000000E+00  1.0000000000E+00
  2.1861081032E+02  6.2005687201E+01  0.0000000000E+00  1.0000000000E+00
  2.1825224262E+02  6.0641669115E+01  0.0000000000E+00  1.0000000000E+00
  2.1789481940E+02  5.9304221592E+01  0.0000000000E+00  1.0000000000E+00
  2.1753851549E+02  5.7992621827E+01  0.0000000000E+00  1.0000000000E+00
  2.1718330648E+02  5.6706159921E+01  0.0000000000E+00  1.0000000000E+00
  2.1682916554E+02  5.5444137195E+01  0.0000000000E+00  1.0000000000E+00
  2.1647606511E+02  5.4205863551E+01  0.0000000000E+00  1.0000000000E+00
  2.1612397407E+02  5.2990658896E+01  0.0000000000E+00  1.0000000000E+00
  2.1577285910E+02  5.1797851219E+01  0.0000000000E+00  1.0000000000E+00
  2.1542268362E+02  5.0626774757E+01  0.0000000000E+00  1.0000000000E+00
  2.1507340881E+02  4.9476771903E+01  0.0000000000E+00  1.0000000000E+00
  2.1472499288E+02  4.8347189486E+01  0.0000000000E+00  1.0000000000E+00
  2.1437738960E+02  4.7237378955E+01  0.0000000000E+00  1.0000000000E+00
  2.1403054992E+02  4.6146695855E+01  0.0000000000E+00  1.0000000000E+00
  2.1368441915E+02  4.5074496407E+01  0.0000000000E+00  1.0000000000E+00
  2.1333894134E+02  4.4020139827E+01  0.0000000000E+00  1.0000000000E+00
  2.1299405175E+02  4.2982982751E+01  0.0000000000E+00  1.0000000000E+00
  2.1264968058E+02  4.1962379249E+01  0.0000000000E+00  1.0000000000E+00
  2.1230574756E+02  4.0957677837E+01  0.0000000000E+00  1.0000000000E+00
  2.1196216877E+02  3.9968220831E+01  0.0000000000E+00  1.0000000000E+00
  2.1161884650E+02  3.8993339739E+01  0.0000000000E+00  1.0000000000E+00
  2.1127567564E+02  3.8032354690E+01  0.0000000000E+00  1.0000000000E+00
  2.1093253558E+02  3.7084568761E+01  0.0000000000E+00  1.0000000000E+00
  2.1058930084E+02  3.6149270039E+01  0.0000000000E+00  1.0000000000E+00
  2.1024582468E+02  3.5225720770E+01  0.0000000000E+00  1.0000000000E+00
  2.0990194633E+02  3.4313157479E+01  0.0000000000E+00  1.0000000000E+00
  2.0955747800E+02  3.3410780883E+01  0.0000000000E+00  1.0000000000E+00
  2.0921221684E+02  3.2517757859E+01  0.0000000000E+00  1.0000000000E+00
  2.0886592468E+02  3.1633206892E+01  0.0000000000E+00  1.0000000000E+00
  2.0851833566E+02  3.0756198675E+01  0.0000000000E+00  1.0000000000E+00
  2.0816913958E+02  2.9885743442E+01  0.0000000000E+00  1.0000000000E+00
  2.0781799207E+02  2.9020796804E+01  0.0000000000E+00  1.0000000000E+00
  2.0746448054E+02  2.8160235929E+01  0.0000000000E+00  1.0000000000E+00
  2.0710812364E+02  2.7302867000E+01  0.0000000000E+00  1.0000000000E+00
  2.0674833573E+02  2.6447411160E+01  0.0000000000E+00  1.0000000000E+00
  2.0638442951E+02  2.5592539845E+01  0.0000000000E+00  1.0000000000E+00
  2.0601554975E+02  2.4736863637E+01  0.0000000000E+00  1.0000000000E+00
  2.0564065538E+02  2.3879010142E+01  0.0000000000E+00  1.0000000000E+00
  2.0525843918E+02  2.3017688451E+01  0.0000000000E+00  1.0000000000E+00
  2.0486729987E+02  2.2151907892E+01  0.0000000000E+00  1.0000000000E+00
  2.0446521552E+02  2.1281240241E+01  0.0000000000E+00  1.0000000000E+00
  2.0404970147E+02  2.0406371095E+01  0.0000000000E+00  1.0000000000E+00
  2.0361771932E+02  1.9529883094E+01  0.0000000000E+00  1.0000000000E+00
  2.0316579562E+02  1.8657536654E+01  0.0000000000E+00  1.0000000000E+00
  2.0269028068E+02  1.7800036319E+01  0.0000000000E+00  1.0000000000E+00
